00_01_02_03 True 0.0
00_01_02_04 True 0.0
00_01_02_05 True 0.0
00_01_02_06 True 0.0
00_01_02_07 True 0.0
00_01_02_08 True 0.0
00_01_02_09 True 0.0
00_01_02_10 True 0.0
00_01_02_11 True 0.0
00_01_02_12 True 0.0
00_01_02_13 True 0.0
00_01_02_14 True 0.0
00_01_02_15 True 0.0
00_01_02_16 True 0.0
00_01_02_17 True 0.0
00_01_02_18 True 0.0
00_01_02_19 True 0.0
00_01_02_20 True 0.0
00_01_03_04 True -7.827490004774784e-07
00_01_03_05 True 1.1531299997091793e-06
00_01_03_06 True 1.758595999962198e-06
00_01_03_07 True 2.844203999957662e-06
00_01_03_08 True -5.5774520003049055e-06
00_01_03_09 True 4.70787699985431e-06
00_01_03_10 True -2.9274530000678034e-06
00_01_03_11 False 0.0
00_01_03_12 False 0.0
00_01_03_13 False 0.0
00_01_03_14 False 0.0
00_01_03_15 False 0.0
00_01_03_16 False 0.0
00_01_03_17 False 0.0
00_01_03_18 False 0.0
00_01_03_19 False 0.0
00_01_03_20 False 0.0
00_01_04_05 True 0.0
00_01_04_06 True 0.0
00_01_04_07 True 0.0
00_01_04_08 True 0.0
00_01_04_09 True 0.0
00_01_04_10 True 0.0
00_01_04_11 True 0.0
00_01_04_12 True 0.0
00_01_04_13 True 0.0
00_01_04_14 True 0.0
00_01_04_15 True 0.0
00_01_04_16 True 0.0
00_01_04_17 True 0.0
00_01_04_18 True 0.0
00_01_04_19 True 0.0
00_01_04_20 True 0.0
00_01_05_06 True 1.9226580000586413e-06
00_01_05_07 True 2.844009000024794e-06
00_01_05_08 True 1.305089999986686e-06
00_01_05_09 True 1.4550520003042688e-06
00_01_05_10 True 1.2442070004003991e-06
00_01_05_11 True 5.29998000015075e-07
00_01_05_12 False 0.0
00_01_05_13 False 0.0
00_01_05_14 False 0.0
00_01_05_15 False 0.0
00_01_05_16 False 0.0
00_01_05_17 False 0.0
00_01_05_18 False 0.0
00_01_05_19 False 0.0
00_01_05_20 False 0.0
00_01_06_07 True 1.897016999985457e-06
00_01_06_08 True 1.6386649999144964e-06
00_01_06_09 True 1.407717999946101e-06
00_01_06_10 True 1.1333829998405598e-06
00_01_06_11 True 1.591168999753867e-06
00_01_06_12 True 2.663219998422228e-07
00_01_06_13 True 1.0944649999344858e-06
00_01_06_14 False 0.0
00_01_06_15 False 0.0
00_01_06_16 False 0.0
00_01_06_17 False 0.0
00_01_06_18 False 0.0
00_01_06_19 False 0.0
00_01_06_20 False 0.0
00_01_07_08 True 1.8115779998606474e-06
00_01_07_09 True -4.088409999714049e-07
00_01_07_10 True 1.4751600002638199e-06
00_01_07_11 True 1.964055000136522e-06
00_01_07_12 True 1.8828139999593763e-06
00_01_07_13 True 3.520699999953747e-06
00_01_07_14 True 1.6784759999943777e-06
00_01_07_15 False 0.0
00_01_07_16 False 0.0
00_01_07_17 False 0.0
00_01_07_18 False 0.0
00_01_07_19 False 0.0
00_01_07_20 False 0.0
00_01_08_09 True 2.273570999911101e-06
00_01_08_10 True -2.959849999900621e-06
00_01_08_11 True 1.6623969999185473e-06
00_01_08_12 True 2.108508999953962e-06
00_01_08_13 True 1.756443999939572e-06
00_01_08_14 True 2.2475009999745055e-06
00_01_08_15 True 1.8220780001187986e-06
00_01_08_16 False 0.0
00_01_08_17 False 0.0
00_01_08_18 False 0.0
00_01_08_19 False 0.0
00_01_08_20 False 0.0
00_01_09_10 True 0.0
00_01_09_11 True 0.0
00_01_09_12 True 0.0
00_01_09_13 True 0.0
00_01_09_14 True 0.0
